id,url,levels,word,translation,part_of_speech,ipa,audio_link
acetaminophen,https://www.oxfordlearnersdictionaries.com/definition/english/acetaminophen,C2,acetaminophen,acetaminophen,noun,/əˌsiːtəˈmɪnəfen/,
antibiotic,https://www.oxfordlearnersdictionaries.com/definition/english/antibiotic_1,B2,antibiotic,kháng sinh,noun,/ˌæntibaɪˈɒtɪk/,
administer,https://www.oxfordlearnersdictionaries.com/definition/english/administer,C1,administer,quản lý,verb,/ədˈmɪnɪstə(r)/,
antihistamine,https://www.oxfordlearnersdictionaries.com/definition/english/antihistamine,C2,antihistamine,thuốc kháng histamine,noun,/ˌæntiˈhɪstəmiːn/,
antidote,https://www.oxfordlearnersdictionaries.com/definition/english/antidote,C2,antidote,thuốc giải độc,noun,/ˈæntidəʊt/,
administration,https://www.oxfordlearnersdictionaries.com/definition/english/administration,B2,administration,sự quản lý,noun,/ədˌmɪnɪˈstreɪʃn/,
antihypertensive,https://www.oxfordlearnersdictionaries.com/definition/english/antihypertensive,C2,antihypertensive,hạ huyết áp,adjective,/ˌæntihaɪpəˈtensɪv/,
aggressive,https://www.oxfordlearnersdictionaries.com/definition/english/aggressive,C2,aggressive,hung dữ,adjective,/əˈɡresɪv/,
anticancer,https://www.oxfordlearnersdictionaries.com/definition/english/anticancer,C2,anticancer,chống ung thư,adjective,/ˌæntiˈkænsə(r)/,
antimicrobial,https://www.oxfordlearnersdictionaries.com/definition/english/antimicrobial,C2,antimicrobial,kháng khuẩn,adjective,/ˌæntimaɪˈkrəʊbiəl/,
antiseptic,https://www.oxfordlearnersdictionaries.com/definition/english/antiseptic_1,C1,antiseptic,sát trùng,noun,/ˌæntiˈseptɪk/,
antiviral,https://www.oxfordlearnersdictionaries.com/definition/english/antiviral_2,C2,antiviral,kháng vi-rút,noun,/ˌæntiˈvaɪrəl/,
antiviral,https://www.oxfordlearnersdictionaries.com/definition/english/antiviral_1,C2,antiviral,kháng vi-rút,adjective,/ˌæntiˈvaɪrəl/,
appointment,https://www.oxfordlearnersdictionaries.com/definition/english/appointment,B1,appointment,cuộc hẹn,noun,/əˈpɔɪntmənt/,
aseptic,https://www.oxfordlearnersdictionaries.com/definition/english/aseptic,C2,aseptic,vô trùng,adjective,/ˌeɪˈseptɪk/,
aspirin,https://www.oxfordlearnersdictionaries.com/definition/english/aspirin,B2,aspirin,aspirin,noun,/ˈæsprɪn/,
