id,url,levels,word,translation,part_of_speech,ipa,audio_link
able_seaman,https://www.oxfordlearnersdictionaries.com/definition/english/able-seaman,C2,able seaman,thủy thủ có năng lực,noun,/ˌeɪbl ˈsiːmən/,
admiralty,https://www.oxfordlearnersdictionaries.com/definition/english/the-admiralty,C2,Admiralty,Hải quân,noun,/ði ˈædmərəlti/,
admiral,https://www.oxfordlearnersdictionaries.com/definition/english/admiral,C1,admiral,đô đốc,noun,/ˈædmərəl/,
cruiser,https://www.oxfordlearnersdictionaries.com/definition/english/cruiser,C2,cruiser,tàu tuần dương,noun,/ˈkruːzə(r)/,
aircraft_carrier,https://www.oxfordlearnersdictionaries.com/definition/english/aircraft-carrier,C2,aircraft carrier,tàu sân bay,noun,/ˈeəkrɑːft kæriə(r)/,
chief_petty_officer,https://www.oxfordlearnersdictionaries.com/definition/english/chief-petty-officer,C2,chief petty officer,tiểu đội trưởng,noun,/ˌtʃiːf ˌpeti ˈɒfɪsə(r)/,
commodore,https://www.oxfordlearnersdictionaries.com/definition/english/commodore,C2,commodore,hàng hóa,noun,/ˈkɒmədɔː(r)/,
colour_sergeant,https://www.oxfordlearnersdictionaries.com/definition/english/colour-sergeant,C2,colour sergeant,trung sĩ màu,noun,/ˈkʌlə sɑːdʒənt/,
admiral_of_the_fleet,https://www.oxfordlearnersdictionaries.com/definition/english/admiral-of-the-fleet,C2,Admiral of the Fleet,Đô đốc Hạm đội,noun,/ˌædmərəl əv ðə ˈfliːt/,
flagship,https://www.oxfordlearnersdictionaries.com/definition/english/flagship,C2,flagship,lá cờ đầu,noun,/ˈflæɡʃɪp/,
fleet,https://www.oxfordlearnersdictionaries.com/definition/english/fleet_1,C1,fleet,hạm đội,noun,/fliːt/,
frigate,https://www.oxfordlearnersdictionaries.com/definition/english/frigate,C2,frigate,khinh hạm,noun,/ˈfrɪɡət/,
fleet_admiral,https://www.oxfordlearnersdictionaries.com/definition/english/fleet-admiral,C2,Fleet Admiral,Đô đốc Hạm đội,noun,/ˌfliːt ˈædmərəl/,
ensign,https://www.oxfordlearnersdictionaries.com/definition/english/ensign,C2,ensign,cờ hiệu,noun,/ˈensən/,
battleship,https://www.oxfordlearnersdictionaries.com/definition/english/battleship,C2,battleship,tàu chiến,noun,/ˈbætlʃɪp/,
gunnery_sergeant,https://www.oxfordlearnersdictionaries.com/definition/english/gunnery-sergeant,C2,gunnery sergeant,trung sĩ pháo binh,noun,/ˈɡʌnəri sɑːdʒənt/,
first_lieutenant,https://www.oxfordlearnersdictionaries.com/definition/english/first-lieutenant,C2,first lieutenant,trung úy đầu tiên,noun,/ˌfɜːst lefˈtenənt/,
leading_seaman,https://www.oxfordlearnersdictionaries.com/definition/english/leading-seaman,C2,leading seaman,thủy thủ hàng đầu,noun,/ˌliːdɪŋ ˈsiːmən/,
hms,https://www.oxfordlearnersdictionaries.com/definition/english/hms,C2,HMS,HMS,abbreviation,/ˌeɪtʃ em ˈes/,
marine,https://www.oxfordlearnersdictionaries.com/definition/english/marine_2,C2,marine,hàng hải,noun,/məˈriːn/,
master_seaman,https://www.oxfordlearnersdictionaries.com/definition/english/master-seaman,C2,master seaman,thủy thủ bậc thầy,noun,/ˌmɑːstə ˈsiːmən/,
marine_corps,https://www.oxfordlearnersdictionaries.com/definition/english/the-marine-corps,C2,Marine Corps,Thủy quân lục chiến,,/ðə məˈriːn kɔː(r)/,
master_chief_petty_officer,https://www.oxfordlearnersdictionaries.com/definition/english/master-chief-petty-officer,C2,master chief petty officer,hạ sĩ quan chính,noun,/ˌmɑːstə ˌtʃiːf peti ˈɒfɪsə(r)/,
lieutenant_commander,https://www.oxfordlearnersdictionaries.com/definition/english/lieutenant-commander,C2,lieutenant commander,trung úy chỉ huy,noun,/lefˌtenənt kəˈmɑːndə(r)/,
merchant_navy,https://www.oxfordlearnersdictionaries.com/definition/english/merchant-navy,C2,merchant navy,hải quân thương gia,noun,/ˌmɜːtʃənt ˈneɪvi/,
minesweeper,https://www.oxfordlearnersdictionaries.com/definition/english/minesweeper,C2,minesweeper,tàu quét mìn,noun,/ˈmaɪnswiːpə(r)/,
midshipman,https://www.oxfordlearnersdictionaries.com/definition/english/midshipman,C2,midshipman,người trung chuyển,noun,/ˈmɪdʃɪpmən/,
navy,https://www.oxfordlearnersdictionaries.com/definition/english/navy,B2,navy,hải quân,noun,/ˈneɪvi/,
naval,https://www.oxfordlearnersdictionaries.com/definition/english/naval,C1,naval,hải quân,adjective,/ˈneɪvl/,
ordinary_seaman,https://www.oxfordlearnersdictionaries.com/definition/english/ordinary-seaman,C2,ordinary seaman,thủy thủ bình thường,noun,/ˌɔːdnri ˈsiːmən/,
rating,https://www.oxfordlearnersdictionaries.com/definition/english/rating,C2,rating,đánh giá,noun,/ˈreɪtɪŋ/,
rn,https://www.oxfordlearnersdictionaries.com/definition/english/rn,C2,RN,RN,abbreviation,,
petty_officer,https://www.oxfordlearnersdictionaries.com/definition/english/petty-officer,C2,petty officer,sĩ quan nhỏ,noun,/ˌpeti ˈɒfɪsə(r)/,
press_gang,https://www.oxfordlearnersdictionaries.com/definition/english/press-gang_1,C2,press gang,băng đảng báo chí,noun,/ˈpres ɡæŋ/,
sailor,https://www.oxfordlearnersdictionaries.com/definition/english/sailor,B1,sailor,thủy thủ,noun,/ˈseɪlə(r)/,
rear_admiral,https://www.oxfordlearnersdictionaries.com/definition/english/rear-admiral,C2,rear admiral,đô đốc phía sau,noun,/ˌrɪər ˈædmərəl/,
royal_marines,https://www.oxfordlearnersdictionaries.com/definition/english/the-royal-marines,C2,Royal Marines,Thủy quân lục chiến Hoàng gia,,/ðə ˌrɔɪəl məˈriːnz/,
royal_navy,https://www.oxfordlearnersdictionaries.com/definition/english/the-royal-navy,C2,Royal Navy,Hải quân Hoàng gia,,/ðə ˌrɔɪəl ˈneɪvi/,
united_states_marine_corps,https://www.oxfordlearnersdictionaries.com/definition/english/the-united-states-marine-corps,C2,United States Marine Corps,Thủy quân lục chiến Hoa Kỳ,,/ðə juˌnaɪtɪd steɪts məˈriːn kɔː/,
sub_lieutenant,https://www.oxfordlearnersdictionaries.com/definition/english/sub-lieutenant,C2,sub lieutenant,thiếu úy,noun,/ˌsʌb lefˈtenənt/,
senior_service,https://www.oxfordlearnersdictionaries.com/definition/english/the-senior-service,C2,senior service,dịch vụ cao cấp,noun,/ðə ˌsiːniə ˈsɜːvɪs/,
usn,https://www.oxfordlearnersdictionaries.com/definition/english/usn,C2,USN,USN,abbreviation,/ˌjuː es ˈen/,
senior_chief_petty_officer,https://www.oxfordlearnersdictionaries.com/definition/english/senior-chief-petty-officer,C2,senior chief petty officer,sĩ quan cấp cao,noun,/ˌsiːniə ˌtʃiːf peti ˈɒfɪsə(r)/,
seaman,https://www.oxfordlearnersdictionaries.com/definition/english/seaman,C1,seaman,thủy thủ,noun,/ˈsiːmən/,
uss,https://www.oxfordlearnersdictionaries.com/definition/english/uss,C2,USS,USS,abbreviation,/ˌjuː es ˈes/,
sea_power,https://www.oxfordlearnersdictionaries.com/definition/english/sea-power,C2,sea power,sức mạnh biển,noun,/ˈsiː paʊə(r)/,
troopship,https://www.oxfordlearnersdictionaries.com/definition/english/troopship,C2,troopship,tàu chở quân,noun,/ˈtruːpʃɪp/,
vice_admiral,https://www.oxfordlearnersdictionaries.com/definition/english/vice-admiral,C2,vice admiral,phó đô đốc,noun,/ˌvaɪs ˈædmərəl/,
warship,https://www.oxfordlearnersdictionaries.com/definition/english/warship,B2,warship,tàu chiến,noun,/ˈwɔːʃɪp/,
yeoman,https://www.oxfordlearnersdictionaries.com/definition/english/yeoman,C2,yeoman,yeoman,noun,/ˈjəʊmən/,
